1.28E+18,7/9/2020 15:28,TranscriptDaily,Stock Traders Buy High Volume of Call Options on Walgreens Boots Alliance $WBA https://t.co/hUJDGdUHYY,B
1.28E+18,7/9/2020 15:23,TranscriptDaily,Taylor Morrison Home Sees Unusually High Options Volume $TMHC https://t.co/doiCccD9Mu,B
1.28E+18,7/9/2020 15:18,TranscriptDaily,Service Co. International $SCI Receives Average Rating of â€œBuyâ€ from Analysts https://t.co/6PjDBwv2RM,B
1.28E+18,7/9/2020 15:18,TranscriptDaily,$1.25 Million in Sales Expected for Aclaris Therapeutics Inc $ACRS This Quarter https://t.co/ZwvdfAk44l,0
1.28E+18,7/9/2020 15:18,TranscriptDaily,Moodyâ€™s $MCO Given New $295.00 Price Target at Goldman Sachs Group https://t.co/KAwqAmILsG,B
1.28E+18,7/9/2020 15:18,TranscriptDaily,Twitterâ€™s $TWTR â€œHoldâ€ Rating Reaffirmed at Rosenblatt Securities https://t.co/KNRjRsGRvY,0
1.28E+18,7/9/2020 15:18,TranscriptDaily,S&amp;P Global $SPGI Rating Increased to Conviction-Buy at Goldman Sachs Group https://t.co/Rr9JPRMBjZ,B
1.28E+18,7/9/2020 15:18,TranscriptDaily,ProAssurance Co. $PRA Expected to Announce Earnings of -$0.78 Per Share https://t.co/UFRRAf5GxN,0
1.28E+18,7/9/2020 15:18,TranscriptDaily,Avis Budget Group Inc. $CAR Expected to Announce Earnings of -$4.98 Per Share https://t.co/78vPxnEfhT,B
1.28E+18,7/9/2020 15:18,TranscriptDaily,Clarus Corp $CLAR Expected to Announce Earnings of -$0.07 Per Share https://t.co/xRtyWZpuYl,0
1.28E+18,7/9/2020 15:13,TranscriptDaily,Brokerages Expect Cubic Co. $CUB Will Announce Quarterly Sales of $383.13 Million https://t.co/3Sw5pPOyTt,0
1.28E+18,7/9/2020 15:13,TranscriptDaily,"Werner Enterprises, Inc. $WERN Given Average Rating of â€œHoldâ€ by Brokerages https://t.co/9CwlC3RVfl",0
1.28E+18,7/9/2020 15:13,TranscriptDaily,Brokerages Set Apple Hospitality REIT Inc $APLE PT at $13.80 https://t.co/mkmxgF8AbR,0
1.28E+18,7/9/2020 15:13,TranscriptDaily,Sanofi SA $SNY Receives Consensus Rating of â€œBuyâ€ from Analysts https://t.co/9WI7SteVtn,B
1.28E+18,7/9/2020 15:13,TranscriptDaily,Standex Intâ€™l $SXI Given â€œBuyâ€ Rating at Barrington Research https://t.co/KKv8foEF4P,B
1.28E+18,7/9/2020 15:13,TranscriptDaily,Zymeworks $ZYME PT Lowered to $54.00 https://t.co/1wZetL5tZG,S
1.28E+18,7/9/2020 15:13,TranscriptDaily,Waste Connectionsâ€™ $WCN Buy Rating Reiterated at Oppenheimer https://t.co/G1dbAqsC3T,B
1.28E+18,7/9/2020 15:13,TranscriptDaily,Craig Hallum Boosts Nautilus $NLS Price Target to $13.00 https://t.co/eDatbkrdGn,B
1.28E+18,7/9/2020 15:13,TranscriptDaily,Wisdom Tree Investments $WETF Price Target Lowered to $3.00 at Deutsche Bank https://t.co/cp2LYX7bmm,S
1.28E+18,7/9/2020 15:13,TranscriptDaily,Carnival $CCL Price Target Raised to $12.00 at Wells Fargo &amp; Co https://t.co/xynMoEgNtE,B
1.28E+18,7/9/2020 15:13,TranscriptDaily,Wells Fargo &amp; Co Boosts ASML $ASML Price Target to $430.00 https://t.co/otPRCmCNBv,B
1.28E+18,7/9/2020 15:13,TranscriptDaily,Freeport-McMoRanâ€™s $FCX Hold Rating Reiterated at Royal Bank of Canada https://t.co/TOuvmNrhzo,S
1.28E+18,7/9/2020 15:13,TranscriptDaily,Veritone $VERI PT Raised to $15.00 at DA Davidson https://t.co/RsUNhMsJ3i,B
1.28E+18,7/9/2020 15:13,TranscriptDaily,JPMorgan Chase &amp; Co. Boosts Dollar Tree $DLTR Price Target to $100.00 https://t.co/aJDrJwkBdO,B
1.28E+18,7/9/2020 15:13,TranscriptDaily,Brokerages Set Grand Canyon Education Inc $LOPE PT at $107.67 https://t.co/IspT1tXznn,0
1.28E+18,7/9/2020 15:13,TranscriptDaily,JMP Group LLC $JMP Sees Significant Drop in Short Interest https://t.co/yceZCaYeZ9,S
1.28E+18,7/9/2020 15:13,TranscriptDaily,Wells Fargo &amp; Co $WFC Rating Increased to Market Perform at Wolfe Research https://t.co/JJlclm1LME,B
1.28E+18,7/9/2020 14:56,TranscriptDaily,Kohlâ€™s $KSS Upgraded by BofA Securities to â€œBuyâ€ https://t.co/GHq4d2c1X5,B
1.28E+18,7/9/2020 14:56,TranscriptDaily,Herc $HRI Upgraded to â€œBuyâ€ at BofA Securities https://t.co/z945wul3cI,B
1.28E+18,7/9/2020 14:56,TranscriptDaily,Baidu Inc $BIDU Given Average Recommendation of â€œBuyâ€ by Analysts https://t.co/xPH0iXTGVx,B
1.28E+18,7/9/2020 14:52,TranscriptDaily,Wheaton Precious Metals $WPM Reaches New 1-Year High at $47.53 https://t.co/bACXeAHjRF,B
1.28E+18,7/9/2020 14:52,TranscriptDaily,Church &amp; Dwight $CHD Sets New 1-Year High at $81.24 https://t.co/OiPi1hYgXs,B
1.28E+18,7/9/2020 14:52,TranscriptDaily,Neurocrine Biosciences $NBIX Reaches New 12-Month High at $136.27 https://t.co/2U5Qi1tN9M,B
1.28E+18,7/9/2020 14:52,TranscriptDaily,Hecla Mining $HL Reaches New 12-Month High at $3.83 https://t.co/czmRrGw7gR,B
1.28E+18,7/9/2020 14:52,TranscriptDaily,Helen of Troy $HELE Sets New 1-Year High at $210.20 https://t.co/TveMVexTrk,B
1.28E+18,7/9/2020 14:52,TranscriptDaily,Fortuna Silver Mines $FVI Sets New 12-Month High at $7.03 https://t.co/aZDyD3MfIN,B
1.28E+18,7/9/2020 14:52,TranscriptDaily,LexinFintech Target of Unusually High Options Trading $LX https://t.co/sJfyUtZrzT,B
1.28E+18,7/9/2020 14:52,TranscriptDaily,-$0.97 Earnings Per Share Expected for Tenet Healthcare Corp $THC This Quarter https://t.co/F5WXIHBrHq,0
1.28E+18,7/9/2020 14:52,TranscriptDaily,$1.48 Billion in Sales Expected for M&amp;T Bank Co. $MTB This Quarter https://t.co/AMztxSsBvi,0
1.28E+18,7/9/2020 14:52,TranscriptDaily,"Analysts Anticipate U.S. Physical Therapy, Inc. $USPH Will Announce Earnings of -$0.33 Per Share https://t.co/t6VOgcurcK",0
1.28E+18,7/9/2020 14:51,TranscriptDaily,Brokerages Anticipate M&amp;T Bank Co. $MTB Will Announce Earnings of $1.84 Per Share https://t.co/LAlAzauSph,0
1.28E+18,7/9/2020 14:51,TranscriptDaily,$2.37 Billion in Sales Expected for CSX Co. $CSX This Quarter https://t.co/4cYj5ExA09,0
1.28E+18,7/9/2020 14:51,TranscriptDaily,Zacks: Brokerages Expect MSA Safety Inc $MSA Will Post Quarterly Sales of $318.98 Million https://t.co/27IHhZKlWj,0
1.28E+18,7/9/2020 14:51,TranscriptDaily,"Zacks: Brokerages Expect U.S. Physical Therapy, Inc. $USPH Will Announce Quarterly Sales of $83.44 Million https://t.co/oiwN85YMSZ",0
1.28E+18,7/9/2020 14:51,TranscriptDaily,Zacks: Brokerages Anticipate Tenet Healthcare Corp $THC Will Post Quarterly Sales of $3.76 Billion https://t.co/oBk4tC2Pky,0
1.28E+18,7/9/2020 14:51,TranscriptDaily,Plains All American Pipeline Target of Unusually Large Options Trading $PAA https://t.co/o8PzGyDHBC,0
1.28E+18,7/9/2020 14:51,TranscriptDaily,Big 5 Sporting Goods Sees Unusually Large Options Volume $BGFV https://t.co/mp48n4wM70,0
1.28E+18,7/9/2020 14:51,TranscriptDaily,Investors Buy Large Volume of Antero Resources Call Options $AR https://t.co/Tv0qQ0mGQz,B
1.28E+18,7/9/2020 14:46,TranscriptDaily,Reinsurance Group of America Inc $RGA Receives Consensus Rating of â€œHoldâ€ from Analysts https://t.co/Gc9vARQYeu,B
1.28E+18,7/9/2020 14:46,TranscriptDaily,Square $SQ Downgraded to â€œStrong Sellâ€ at Zacks Investment Research https://t.co/IP3PxAwVyj,S
1.28E+18,7/9/2020 14:37,TranscriptDaily,POSCO $PKX Given Average Recommendation of â€œHoldâ€ by Analysts https://t.co/My9l04HQra,0
1.28E+18,7/9/2020 14:37,TranscriptDaily,Brokerages Anticipate ProAssurance Co. $PRA Will Post Quarterly Sales of $226.11 Million https://t.co/1F2S9noqaq,0
1.28E+18,7/9/2020 14:37,TranscriptDaily,$233.16 Million in Sales Expected for RLI Corp $RLI This Quarter https://t.co/2b4Hy40AV2,0
1.28E+18,7/9/2020 14:37,TranscriptDaily,"MKS Instruments, Inc. $MKSI Given Consensus Recommendation of â€œBuyâ€ by Brokerages https://t.co/e8uU8d8u40",B
1.28E+18,7/9/2020 14:37,TranscriptDaily,Arbutus Biopharma Corp $ABUS Given Consensus Recommendation of â€œBuyâ€ by Analysts https://t.co/DQsMwyyr0P,B
1.28E+18,7/9/2020 14:37,TranscriptDaily,Methode Electronics Inc. $MEI Given Consensus Rating of â€œHoldâ€ by Brokerages https://t.co/R8lFfoIymm,0
1.28E+18,7/9/2020 14:37,TranscriptDaily,Sprouts Farmers Market Inc $SFM Receives Average Rating of â€œHoldâ€ from Analysts https://t.co/GRvJVBGAui,0
1.28E+18,7/9/2020 14:37,TranscriptDaily,Brokerages Anticipate Nielsen Holdings PLC $NLSN to Announce $0.28 EPS https://t.co/1uvMJTuqLI,0
1.28E+18,7/9/2020 14:37,TranscriptDaily,TD Ameritrade $AMTD Lifted to â€œMarket Performâ€ at Wolfe Research https://t.co/u1XuVQSs3l,B
1.28E+18,7/9/2020 14:37,TranscriptDaily,Credit Suisse Group AG $CS Given Consensus Recommendation of â€œHoldâ€ by Analysts https://t.co/2IiDyL1fgM,B
1.28E+18,7/9/2020 14:37,TranscriptDaily,Meta Financial Group Inc. $CASH Receives Average Rating of â€œHoldâ€ from Brokerages https://t.co/EZMrj5fEMc,B
1.28E+18,7/9/2020 14:37,TranscriptDaily,"Paychex, Inc. $PAYX Receives Consensus Rating of â€œHoldâ€ from Analysts https://t.co/dmOLUOG7Yv",0
1.28E+18,7/9/2020 14:37,TranscriptDaily,Analysts Anticipate Clarus Corp $CLAR Will Post Quarterly Sales of $34.47 Million https://t.co/3RKYqRI0I3,0
1.28E+18,7/9/2020 14:37,TranscriptDaily,Ichor $ICHR Downgraded by Zacks Investment Research to Sell https://t.co/6kBwo2AUw3,S
1.28E+18,7/9/2020 14:37,TranscriptDaily,Inovalon $INOV Upgraded to Buy at Zacks Investment Research https://t.co/OgNk3WoTmh,B
1.28E+18,7/9/2020 14:37,TranscriptDaily,Analysts Set ConocoPhillips $COP PT at $57.27 https://t.co/op0AQJPIGs,0
1.28E+18,7/9/2020 14:32,TranscriptDaily,Royal Bank of Canada Increases PTC $PTC Price Target to $82.00 https://t.co/m5dTxzAsba,0
1.28E+18,7/9/2020 14:32,TranscriptDaily,Morgan Stanley Increases Twitter $TWTR Price Target to $32.00 https://t.co/x5AQSLFqOj,0
1.28E+18,7/9/2020 14:32,TranscriptDaily,SAP $SAP Hits New 52-Week High on Analyst Upgrade https://t.co/8LDGRFqFOn,B
1.28E+18,7/9/2020 14:32,TranscriptDaily,Intellia Therapeutics Inc $NTLA Short Interest Update https://t.co/GnNp8yDYFA,S
1.28E+18,7/9/2020 14:32,TranscriptDaily,Short Interest in DHI Group Inc $DHX Decreases By 7.2% https://t.co/ZrUW8sHkg1,S
1.28E+18,7/9/2020 14:32,TranscriptDaily,Urban Edge Properties $UE Short Interest Down 7.2% in June https://t.co/BCYaQvvR38,S
1.28E+18,7/9/2020 14:28,TranscriptDaily,Traders Buy High Volume of Put Options on Marriott Vacations Worldwide $VAC https://t.co/Fy5JQud8kz,S
1.28E+18,7/9/2020 14:28,TranscriptDaily,Stock Traders Buy High Volume of Call Options on BJâ€™s Restaurants $BJRI https://t.co/M5uqnA13kH,B
1.28E+18,7/9/2020 14:28,TranscriptDaily,Lamar Advertising Target of Unusually Large Options Trading $LAMR https://t.co/UxK9nUeNlf,0
1.28E+18,7/9/2020 14:28,TranscriptDaily,Analysts Set AtriCure Inc. $ATRC Price Target at $46.60 https://t.co/HNo8uFjH0F,0
1.28E+18,7/9/2020 14:28,TranscriptDaily,Short Interest in JOHN WILEY &amp; SONS -CL A $JW.A Drops By 7.3% https://t.co/7PtqBdCcEQ,S
1.28E+18,7/9/2020 14:28,TranscriptDaily,Short Interest in Duluth Holdings Inc $DLTH Declines By 7.3% https://t.co/J4NhsYKTlV,S
1.28E+18,7/9/2020 14:28,TranscriptDaily,Short Interest in California Resources Corp $CRC Declines By 7.3% https://t.co/lxmWMlPkkW,S
1.28E+18,7/9/2020 14:28,TranscriptDaily,Chevron Co. $CVX Short Interest Down 7.4% in June https://t.co/YyILB6XPJS,S
1.28E+18,7/9/2020 14:28,TranscriptDaily,Fortive Corp $FTV Sees Significant Drop in Short Interest https://t.co/gqcysMx8vw,S
1.28E+18,7/9/2020 14:27,TranscriptDaily,Taro Pharmaceutical Industries Ltd. $TARO Short Interest Update https://t.co/hSV63DRpyz,0
1.28E+18,7/9/2020 14:27,TranscriptDaily,Short Interest in Horizon Global Corp $HZN Drops By 7.4% https://t.co/nsvMA8NytG,S
1.28E+18,7/9/2020 14:27,TranscriptDaily,Short Interest in PNC Financial Services Group Inc $PNC Decreases By 7.5% https://t.co/SHdE0A2zjq,S
1.28E+18,7/9/2020 14:27,TranscriptDaily,"Short Interest in CounterPath, Corp. $CPAH Declines By 7.5% https://t.co/BegjgqNm7H",S
1.28E+18,7/9/2020 14:18,TranscriptDaily,Big 5 Sporting Goods Co. $BGFV Short Interest Down 14.8% in June https://t.co/yCUUlUowkP,S
1.28E+18,7/9/2020 14:18,TranscriptDaily,Analysts Anticipate OneMain Holdings Inc $OMF to Announce $0.23 Earnings Per Share https://t.co/m3nj0QT10I,0
1.28E+18,7/9/2020 14:18,TranscriptDaily,Bank of New York Mellon $BK Upgraded to â€œBuyâ€ at Jefferies Financial Group https://t.co/TQp4H6K7Pw,B
1.28E+18,7/9/2020 14:18,TranscriptDaily,Caterpillar $CAT Upgraded to â€œNeutralâ€ at BofA Securities https://t.co/ifut6maoJQ,B
1.28E+18,7/9/2020 14:18,TranscriptDaily,Ceridian HCM Holding Inc $CDAY Receives Average Rating of â€œHoldâ€ from Brokerages https://t.co/RflKxG0lK7,0
1.28E+18,7/9/2020 14:08,TranscriptDaily,Independence Realty Trust $IRT Upgraded to Hold by Zacks Investment Research https://t.co/t9FEOcoizO,B
1.28E+18,7/9/2020 14:08,TranscriptDaily,Innoviva $INVA Lowered to Hold at Zacks Investment Research https://t.co/yLAHKH9dzC,S
1.28E+18,7/9/2020 14:08,TranscriptDaily,Ion Geophysical $IO Cut to â€œHoldâ€ at Zacks Investment Research https://t.co/KVjwt9uvmy,S
1.28E+18,7/9/2020 14:08,TranscriptDaily,Insmed $INSM Upgraded to Buy by Zacks Investment Research https://t.co/umLNwwR6bz,B
1.28E+18,7/9/2020 14:08,TranscriptDaily,Inspired Entertainment $INSE Upgraded to Buy at Zacks Investment Research https://t.co/9NbenZipry,B
1.28E+18,7/9/2020 14:08,TranscriptDaily,Inseego $INSG Upgraded to Buy at Zacks Investment Research https://t.co/nZZ2Vai4ry,B
1.28E+18,7/9/2020 14:08,TranscriptDaily,Zacks Investment Research Downgrades ICU Medical $ICUI to Sell https://t.co/rzORvegrTo,S
1.28E+18,7/9/2020 14:03,TranscriptDaily,New Relic Inc $NEWR Receives Consensus Recommendation of â€œBuyâ€ from Analysts https://t.co/Z3110PZ41U,B
1.28E+18,7/9/2020 14:03,TranscriptDaily,Grand Canyon Education $LOPE Upgraded by Zacks Investment Research to â€œHoldâ€ https://t.co/OH3dnANqzA,B
1.28E+18,7/9/2020 14:03,TranscriptDaily,Luna Innovations $LUNA Lowered to â€œSellâ€ at Zacks Investment Research https://t.co/gQ9FBwRytU,S
1.28E+18,7/9/2020 14:03,TranscriptDaily,Webster Financial Co. $WBS Given Average Recommendation of â€œHoldâ€ by Brokerages https://t.co/3V8sydk5rZ,0
1.28E+18,7/9/2020 14:03,TranscriptDaily,Meritor Inc $MTOR Given Consensus Recommendation of â€œBuyâ€ by Analysts https://t.co/NyeMnvYe05,B
1.28E+18,7/9/2020 14:03,TranscriptDaily,Xylem Inc $XYL Given Consensus Recommendation of â€œHoldâ€ by Analysts https://t.co/9wgFRlGRyq,0
1.28E+18,7/9/2020 14:03,TranscriptDaily,AmerisourceBergen Corp. $ABC Receives Average Rating of â€œBuyâ€ from Analysts https://t.co/1n1bXtssxK,B
1.28E+18,7/9/2020 14:03,TranscriptDaily,Murphy Oil Co. $MUR Given Average Rating of â€œHoldâ€ by Analysts https://t.co/UfPenVjEs9,0
1.28E+18,7/9/2020 14:03,TranscriptDaily,Honeywell International Inc. $HON Receives Average Recommendation of â€œBuyâ€ from Brokerages https://t.co/yMTkBT8vWh,B
1.28E+18,7/9/2020 14:03,TranscriptDaily,Planet Fitness Inc $PLNT Given Average Recommendation of â€œBuyâ€ by Brokerages https://t.co/zHlAZ8eGNz,B
1.28E+18,7/9/2020 14:03,TranscriptDaily,Nicolet Bankshares Inc $NCBS Given Consensus Recommendation of â€œHoldâ€ by Analysts https://t.co/opRhrruJVY,0
1.28E+18,7/9/2020 14:03,TranscriptDaily,Farmers National Banc Corp $FMNB Receives Consensus Recommendation of â€œHoldâ€ from Brokerages https://t.co/hME7znCfBh,0
1.28E+18,7/9/2020 13:58,TranscriptDaily,Deutsche Bank Cuts Eaton Vance $EV Price Target to $37.00 https://t.co/m7grUXqpa1,S
1.28E+18,7/9/2020 13:58,TranscriptDaily,KKR &amp; Co Inc $KKR Price Target Increased to $32.00 by Analysts at Deutsche Bank https://t.co/8KqKhJymMI,0
1.28E+18,7/9/2020 13:58,TranscriptDaily,American Equity Investment Life $AEL Given New $23.00 Price Target at B. Riley https://t.co/azM1SRfC5x,0
1.28E+18,7/9/2020 13:58,TranscriptDaily,Schlumberger $SLB PT Raised to $23.00 https://t.co/BiyEI2XKBW,B
1.28E+18,7/9/2020 13:58,TranscriptDaily,Snap $SNAP PT Raised to $25.00 https://t.co/2l5FzEf7TT,B
1.28E+18,7/9/2020 13:58,TranscriptDaily,SUMMIT THERAPEU/S $SMMT Upgraded to â€œHoldâ€ at Zacks Investment Research https://t.co/tIIzUYnp3V,B
1.28E+18,7/9/2020 13:58,TranscriptDaily,Paychex $PAYX Price Target Increased to $74.00 by Analysts at BMO Capital Markets https://t.co/pXNWnxzCGo,0
1.28E+18,7/9/2020 13:57,TranscriptDaily,MarketAxess $MKTX PT Raised to $555.00 at Deutsche Bank https://t.co/R74BZwdl2J,B
1.28E+18,7/9/2020 13:57,TranscriptDaily,Deutsche Bank Trims E*TRADE Financial $ETFC Target Price to $50.00 https://t.co/QcdXdvhJwT,0
1.28E+18,7/9/2020 13:57,TranscriptDaily,Oracle $ORCL Price Target Raised to $62.00 at Credit Suisse Group https://t.co/qvTta6Ux4T,B
1.28E+18,7/9/2020 13:52,TranscriptDaily,Manitex International $MNTX Downgraded by Zacks Investment Research to Hold https://t.co/BDwuaq6Tj4,S
1.28E+18,7/9/2020 13:52,TranscriptDaily,Marcus &amp; Millichap $MMI Upgraded by Zacks Investment Research to â€œHoldâ€ https://t.co/jfm9RqZIju,B
1.28E+18,7/9/2020 13:52,TranscriptDaily,MiX Telematics $MIXT Lowered to Sell at Zacks Investment Research https://t.co/weW3XCQy9J,S
1.28E+18,7/9/2020 13:52,TranscriptDaily,Malvern Bancorp $MLVF Upgraded to â€œHoldâ€ at Zacks Investment Research https://t.co/gPDGX4e4va,B
1.28E+18,7/9/2020 13:52,TranscriptDaily,Micro Focus International $MFGP Upgraded at Credit Suisse Group https://t.co/QmAaB7FfdS,B
1.28E+18,7/9/2020 13:52,TranscriptDaily,Nikola $NKLA Upgraded by JPMorgan Chase &amp; Co. to â€œOverweightâ€ https://t.co/B55cJOrEWI,B
1.28E+18,7/9/2020 13:52,TranscriptDaily,BioMarin Pharmaceutical $BMRN Downgraded to â€œEqual Weightâ€ at Morgan Stanley https://t.co/8P0VGgYHd1,S
1.28E+18,7/9/2020 13:52,TranscriptDaily,MAXIMUS $MMS Upgraded by Raymond James to Strong-Buy https://t.co/PpnXhrS8Go,B
1.28E+18,7/9/2020 13:52,TranscriptDaily,Brixmor Property Group $BRX Downgraded by Compass Point to â€œNeutralâ€ https://t.co/FmsJkFvo89,S
1.28E+18,7/9/2020 13:52,TranscriptDaily,Helmerich &amp; Payne $HP Downgraded by Morgan Stanley to â€œEqual Weightâ€ https://t.co/Tr6Er7rmtq,S
1.28E+18,7/9/2020 13:52,TranscriptDaily,Nabors Industries $NBR Downgraded by Morgan Stanley to â€œUnderweightâ€ https://t.co/if6J5ht4LI,S
1.28E+18,7/9/2020 13:52,TranscriptDaily,Caci International $CACI Downgraded by Raymond James https://t.co/x4s1pXgs6Z,S
1.28E+18,7/9/2020 13:52,TranscriptDaily,Nokia Oyj $NOK Lowered to â€œNeutralâ€ at JPMorgan Chase &amp; Co. https://t.co/4sT6EgoCXs,S
1.28E+18,7/9/2020 13:52,TranscriptDaily,UBS Group Downgrades SiteOne Landscape Supply $SITE to Sell https://t.co/V5RN7MxRMp,S
1.28E+18,7/9/2020 13:52,TranscriptDaily,Spirit AeroSystems $SPR Downgraded to Market Perform at Sanford C. Bernstein https://t.co/0kfLfonHEt,S
1.28E+18,7/9/2020 13:52,TranscriptDaily,Stock Traders Purchase High Volume of Entergy Put Options $ETR https://t.co/Tng9HaF16t,S
1.28E+18,7/9/2020 13:52,TranscriptDaily,General Mills Sees Unusually Large Options Volume $GIS https://t.co/xLVcNwY9Gy,0
